| 人类学与社会学哲学 上册 | NIL | 7303191763, 9787303191765 | [461D45CE6FA789B4D46F75E62D6D24B6](http://libgen.rs/book/index.php?md5=461D45CE6FA789B4D46F75E62D6D24B6) |
| 勃留索夫日记钞 | NIL | 9787530609729 | [BBE892E02E7E5DC5389F7711C24E6C24](http://libgen.rs/book/index.php?md5=BBE892E02E7E5DC5389F7711C24E6C24) |
| 恒河畔的净修林 | [印度] 拉宾德拉纳特·泰戈尔 著;  白开元 译 | 9787504334312 | [9A1A0BC18BE06013FE59D56663D7A4F6](http://libgen.rs/book/index.php?md5=9A1A0BC18BE06013FE59D56663D7A4F6) |
| 高尔斯华绥散文选 | [英] 约翰·高尔斯华绥 著; 倪庆饩 译 | 9787530627983 | [F3434B8807C04E0EF17302DDEFC4B7D5](http://libgen.rs/book/index.php?md5=F3434B8807C04E0EF17302DDEFC4B7D5) |
| 日本随笔经典 | 叶渭渠 | 9787532129744 | [08BA756AF46A13C0E9ADEA24DFEF128C](http://libgen.rs/book/index.php?md5=08BA756AF46A13C0E9ADEA24DFEF128C) |
| 托斯卡纳艳阳下 | 弗朗西丝·梅尔斯 著; 杨白 译 | 9787531720317 | [E69360AEFCE916EEF278A735FC2116D8](http://libgen.rs/book/index.php?md5=E69360AEFCE916EEF278A735FC2116D8) |
| 契诃夫手记 | [俄] 安东·契诃夫 著; 贾植芳 译 | 9787530654224 | [D3C7A9724C48409DCE7768364D4952F0](http://libgen.rs/book/index.php?md5=D3C7A9724C48409DCE7768364D4952F0) |
| 米什莱散文选 | [法] 儒勒·米什莱 著; 徐知免 译 | 9787530607800 | [D1B7E231679BA331924118C460EDDAE2](http://libgen.rs/book/index.php?md5=D1B7E231679BA331924118C460EDDAE2) |
| 昆虫记（全10册） | [法] 法布尔 著; 梁守锵 等 译 | 9787536033597 | [D06B2858A5A1117DAD5AF9772447724B](http://libgen.rs/book/index.php?md5=D06B2858A5A1117DAD5AF9772447724B) |
| 罗斯金散文选 | [英] 约翰·罗斯金 著; 沙铭瑶 译 | 9787530624050 | [0A9660F064FEADB9F0F20881BB36BA4D](http://libgen.rs/book/index.php?md5=0A9660F064FEADB9F0F20881BB36BA4D) |
| 济慈书信选 | [英] 约翰·济慈 著; 王昕若 译 | 9787530635957 | [967BAEF4936DD505ADC2C2E9F9F2E746](http://libgen.rs/book/index.php?md5=967BAEF4936DD505ADC2C2E9F9F2E746) |
| 自然记: 自然记·花未眠 | 祝勇 | 9787507827491 | [810CFA66F80865AB0B77F53915E2106D](http://libgen.rs/book/index.php?md5=810CFA66F80865AB0B77F53915E2106D) |
| 昆虫记（全10册） | [法] 法布尔 著; 梁守锵 等 译 | 9787536033597 | [561AD1453C2AC1C72018A7337CA9F01E](http://libgen.rs/book/index.php?md5=561AD1453C2AC1C72018A7337CA9F01E) |
| 那天夜里，我看见了巴黎: 世界散文随笔精品文库.法国卷 | 郭宏安 | 9787500412717 | [E691F075C5FD148B75E010B576B2D58C](http://libgen.rs/book/index.php?md5=E691F075C5FD148B75E010B576B2D58C) |
| 永不枯竭的话题: 里尔克艺术随笔集 | [奥地利] 莱内·马利亚·里尔克 著; 史行果 译 | 9787506015424 | [2199B43036B5A05288A31B858717DD9D](http://libgen.rs/book/index.php?md5=2199B43036B5A05288A31B858717DD9D) |
| 神曲（全三册） | [意] 但丁 著;  田德望 译 | 9787020043835 | [EE98B9BBCA924DA5B3A49C6A210E5EB6](http://libgen.rs/book/index.php?md5=EE98B9BBCA924DA5B3A49C6A210E5EB6) |
| 桔黄色旅行中的奇妙瞬间（东欧卷）: 世界散文随笔精品文库 东欧卷 | NIL | 9787500412960 | [CBC5708E8CE8D323DBD12FE489F93CDB](http://libgen.rs/book/index.php?md5=CBC5708E8CE8D323DBD12FE489F93CDB) |
| 花未眠: 散文选编 | [日] 川端康成 著;  叶渭渠 译 | 9787563334391 | [E6321EDFC291C8E60A474C446155C6D1](http://libgen.rs/book/index.php?md5=E6321EDFC291C8E60A474C446155C6D1) |
| 另一种写作: 外国著名诗人散文、随笔 | 潞潞 | 9787200047752 | [9DD7AAFD32CED132CF7FF8FFD37860A5](http://libgen.rs/book/index.php?md5=9DD7AAFD32CED132CF7FF8FFD37860A5) |
| 昆虫记（全10册） | [法] 法布尔 著; 梁守锵 等 译 | 9787536033597 | [4DCD3C53D4F1CE9C15CBCF0B134AAE87](http://libgen.rs/book/index.php?md5=4DCD3C53D4F1CE9C15CBCF0B134AAE87) |
| 陀思妥耶夫斯基散文选 | [俄] 费奥多尔·陀思妥耶夫斯基 著;  刘季星 译 | 9787530624128 | [04054EBC454275B5359CF13FFFE6B24F](http://libgen.rs/book/index.php?md5=04054EBC454275B5359CF13FFFE6B24F) |
| 桔黄色旅行中的奇妙瞬间（东欧卷）: 世界散文随笔精品文库 东欧卷 | NIL | 9787500412960 | [395EB44D2C5D0B33C85697A5DD282D8F](http://libgen.rs/book/index.php?md5=395EB44D2C5D0B33C85697A5DD282D8F) |
| 白天的星星: 世界散文精品文库（俄罗斯卷） | NIL | 9787500412700 | [A80B13D03D6E267C496AC66546641670](http://libgen.rs/book/index.php?md5=A80B13D03D6E267C496AC66546641670) |
| 窥探魔桶内的秘密 | [英] 弗吉尼亚·伍尔夫 | 9787806325797 | [39653E297C7B2D297FF950C57F1D071A](http://libgen.rs/book/index.php?md5=39653E297C7B2D297FF950C57F1D071A) |
| 阿斯塔菲耶夫散文选 | NIL | 9787530654415 | [D4295DA832A90F89B9E3DEB4FEB42B4B](http://libgen.rs/book/index.php?md5=D4295DA832A90F89B9E3DEB4FEB42B4B) |
| 德富芦花散文选 | [日] 德富芦花 著;  陈德文 译 | 9787530615119 | [11933F862F180CCB407E7D196D9964D8](http://libgen.rs/book/index.php?md5=11933F862F180CCB407E7D196D9964D8) |
| 茨威格散文选 | [奥地利] 斯蒂芬·茨威格 | 9787530627419 | [A87DEE692A87E4C5EE90F271FFB50CEC](http://libgen.rs/book/index.php?md5=A87DEE692A87E4C5EE90F271FFB50CEC) |
| 巴乌斯托夫斯基散文新译 | [俄] 康·巴乌斯托夫斯基 / [苏联] 康·帕乌斯托夫斯基 著;  潘安荣 译 | 9787530625293 | [2824E4FDDD2377FA1939692E1853E5C3](http://libgen.rs/book/index.php?md5=2824E4FDDD2377FA1939692E1853E5C3) |
| 纪德散文选 | [法] 安德烈·纪德 著; 罗国林 译 | 9787530620113 | [3318142D7C3F2001AAF385B10B681DC8](http://libgen.rs/book/index.php?md5=3318142D7C3F2001AAF385B10B681DC8) |
| 达里奥散文选 | [尼加拉瓜] 鲁文·达里奥 著; 刘玉树 译 | 9787530624142 | [D5B21158002C6CD553964EA22B171211](http://libgen.rs/book/index.php?md5=D5B21158002C6CD553964EA22B171211) |
| 小泉八云散文选 | [日] 小泉八云 | 9787530615072 | [E7DF0B05BE4EDC1F0CF4E43E10E971C7](http://libgen.rs/book/index.php?md5=E7DF0B05BE4EDC1F0CF4E43E10E971C7) |
| 罗兰·巴特随笔选 | [法] 罗兰·巴特 著;  怀宇 译 | 9787530618561 | [F5A1DAC9A009D0526FFA518F3032178E](http://libgen.rs/book/index.php?md5=F5A1DAC9A009D0526FFA518F3032178E) |
| 劳伦斯读书随笔 | [英] D·H·劳伦斯 著; 陈庆勋 译 | 9787542612861 | [D6B22E3379545F6A130EA2A9A23F637D](http://libgen.rs/book/index.php?md5=D6B22E3379545F6A130EA2A9A23F637D) |
| 里尔克散文选: 外国名家散文丛书 | [奥地利] 莱内·马利亚·里尔克 著;  钱春绮 / 绿原 / 张黎 译 | 9787530631362 | [23E31458BFDAAF5290B585EE20E81A2E](http://libgen.rs/book/index.php?md5=23E31458BFDAAF5290B585EE20E81A2E) |
| 雨果散文选: 外国名家散文丛书 | [法] 维克多·雨果 著;  郑克鲁 译 | 9787530618554 | [0220951F8C30A9B8AFCF9E184FF4BC49](http://libgen.rs/book/index.php?md5=0220951F8C30A9B8AFCF9E184FF4BC49) |
| 歌德散文选 | [德] 约翰·沃尔夫冈·冯·歌德 著; 陈宗显 译 | 9787530654385 | [E40F9ACAC72FA7D278A4E6DF98A30B02](http://libgen.rs/book/index.php?md5=E40F9ACAC72FA7D278A4E6DF98A30B02) |
| 德语文学与文学批评 | 张玉书 | 9787020066186 | [87846D05C3D7A35FB4F11C2C436AAD14](http://libgen.rs/book/index.php?md5=87846D05C3D7A35FB4F11C2C436AAD14) |
| 世界散文经典--德语国家卷 | NIL | 9787531317456 | [ABB6F7E7BFF7507EA8B337C2580BD5FA](http://libgen.rs/book/index.php?md5=ABB6F7E7BFF7507EA8B337C2580BD5FA) |
| 福斯特散文选 | [英] E·M·福斯特 著;  李辉 译 | 9787530615102 | [43719068AAA1EC8A8AEA76EF197C1700](http://libgen.rs/book/index.php?md5=43719068AAA1EC8A8AEA76EF197C1700) |
| 世界散文随笔精品文库（英国卷） | NIL | 9787500412755 | [FC3068D2974FBC14161F9358AACD3C43](http://libgen.rs/book/index.php?md5=FC3068D2974FBC14161F9358AACD3C43) |
| 昆虫记（全10册） | [法] 法布尔 著; 梁守锵 等 译 | 9787536033597 | [9C32077586D4BBC6BDDB7BD29CBDF2C2](http://libgen.rs/book/index.php?md5=9C32077586D4BBC6BDDB7BD29CBDF2C2) |
| 艺术记 | 祝勇 | 9787507827477 | [AC50712AC41A47D6FA23632796487C24](http://libgen.rs/book/index.php?md5=AC50712AC41A47D6FA23632796487C24) |
| 新版中国少年儿童百科全书：恐龙王国 | NIL | 9787538893124 | [C25D4E3D2D8958FA4BD71D990159A5F6](http://libgen.rs/book/index.php?md5=C25D4E3D2D8958FA4BD71D990159A5F6) |
| 科学大问题 | NIL | 9787556207183 | [77D46678557695722F63523B0CE5E343](http://libgen.rs/book/index.php?md5=77D46678557695722F63523B0CE5E343) |
| 受益一生的百科知识 | NIL | 9787206087578 | [26E1C66C2C88A97D3525FC8D6AFB78DE](http://libgen.rs/book/index.php?md5=26E1C66C2C88A97D3525FC8D6AFB78DE) |
| 社会文化人类学初探(增订本)/社会文化人类学丛书 | NIL | 9787548233701 | [8EDB445B630983749AD881DBF6CFC0BD](http://libgen.rs/book/index.php?md5=8EDB445B630983749AD881DBF6CFC0BD) |
| 技术与工程科学哲学 | NIL | 9787303197781 | [C24516A512CE1E6B9C38BEA7A799640F](http://libgen.rs/book/index.php?md5=C24516A512CE1E6B9C38BEA7A799640F) |
| 技术与工程科学哲学 | NIL | 9787303197781 | [53B2033691BE5AF31E78160AF4D9EEB9](http://libgen.rs/book/index.php?md5=53B2033691BE5AF31E78160AF4D9EEB9) |
| 猫的微笑 | NIL | 9787540744427 | [C945D7574804BBAB23EF9254418D3C61](http://libgen.rs/book/index.php?md5=C945D7574804BBAB23EF9254418D3C61) |
| 土地管理制度比较研究 | NIL | 9787516203637 | [CCF0ABB869F64CAE4721A0146FD7BD8C](http://libgen.rs/book/index.php?md5=CCF0ABB869F64CAE4721A0146FD7BD8C) |
| 思想的力量（全三卷）：—《社会科学报》十年精粹 | NIL | 9787552000931 | [88E1ED6285AF12A7503959B191BC9413](http://libgen.rs/book/index.php?md5=88E1ED6285AF12A7503959B191BC9413) |
| 新版中国少年儿童百科全书：神奇科学 | NIL | 9787538893137 | [F87EBE556BA89440387DD7A70AAFBE85](http://libgen.rs/book/index.php?md5=F87EBE556BA89440387DD7A70AAFBE85) |
| 有时不想回家/给小时候的诗 | NIL | 9787555262473 | [3F23C244506ADEBD199E74EA38903B23](http://libgen.rs/book/index.php?md5=3F23C244506ADEBD199E74EA38903B23) |
| 一般科学哲学：焦点主题 | NIL | 9787303192977 | [40A4B329CFD5925CCAC5230CCC1089A1](http://libgen.rs/book/index.php?md5=40A4B329CFD5925CCAC5230CCC1089A1) |
| 露珠打秋千 | NIL | 9787555264927 | [34C3218CF067991547E250E3D5AB971A](http://libgen.rs/book/index.php?md5=34C3218CF067991547E250E3D5AB971A) |
| 船舶管理（2 3副）（驾驶专业）/中华人民共和国海船船员适任考试同步辅导教材 | NIL | 9787563229185 | [5A917C2C32AFCE80B77A5C8B2B079136](http://libgen.rs/book/index.php?md5=5A917C2C32AFCE80B77A5C8B2B079136) |
| 技术与工程科学哲学 | NIL | 9787303197781 | [8E836729DC43B2B8D516054D8F0F0806](http://libgen.rs/book/index.php?md5=8E836729DC43B2B8D516054D8F0F0806) |
| 物理学哲学 | NIL | 9787303191772 | [4FD5F58ED2AB2A2A8C3C64C7CE7938B1](http://libgen.rs/book/index.php?md5=4FD5F58ED2AB2A2A8C3C64C7CE7938B1) |
| 写给孩子的名人传：巴赫与超级演奏会 | NIL | 9787534692239 | [90EB3ADEE6DCB4D6388804538D396AF8](http://libgen.rs/book/index.php?md5=90EB3ADEE6DCB4D6388804538D396AF8) |
| 世界历史百科全书 | NIL | 9787514012767 | [E28E2EC5979EBBAF1056D2E697B9E6D6](http://libgen.rs/book/index.php?md5=E28E2EC5979EBBAF1056D2E697B9E6D6) |
| 新版中国少年儿童百科全书：浩瀚宇宙 | NIL | 9787538893151 | [8A9DD9EE4FCF03437939A5E2226AFF52](http://libgen.rs/book/index.php?md5=8A9DD9EE4FCF03437939A5E2226AFF52) |
| 物理学哲学 | NIL | 9787303191772 | [598383A240A44C44B40FFC553B18CF9B](http://libgen.rs/book/index.php?md5=598383A240A44C44B40FFC553B18CF9B) |
| 白鹿/儿童文学金牌作家书系 | NIL | 9787514840094 | [1E908E53B1DD405BAB7BAB8B52250FA1](http://libgen.rs/book/index.php?md5=1E908E53B1DD405BAB7BAB8B52250FA1) |
| 政治经济学报（第12卷） | NIL | 9787543229235 | [042A2117BC9952179A355F21F6878AA7](http://libgen.rs/book/index.php?md5=042A2117BC9952179A355F21F6878AA7) |
| 快来帮帮我，我们要做实验了！ | NIL | 9787559615244 | [49D46C8DB88322FEA622F04DD9402222](http://libgen.rs/book/index.php?md5=49D46C8DB88322FEA622F04DD9402222) |
| 非文学翻译读本 | NIL | 9787566824967 | [2DF1DD784A248FF07386538B8164EAD2](http://libgen.rs/book/index.php?md5=2DF1DD784A248FF07386538B8164EAD2) |
| 物理学哲学 | NIL | 9787303191772 | [972371214476CB227BCA99650ECBAEB4](http://libgen.rs/book/index.php?md5=972371214476CB227BCA99650ECBAEB4) |
| 广州故事 | NIL | 9787536085237 | [025B0401048E6B8DECD1A811EE6AF42A](http://libgen.rs/book/index.php?md5=025B0401048E6B8DECD1A811EE6AF42A) |
| 信息哲学 | NIL | 9787303191789 | [61B3165B7D64E322F0D26FD940A0685A](http://libgen.rs/book/index.php?md5=61B3165B7D64E322F0D26FD940A0685A) |
| 微生物的秘密战争 | NIL | 9787121322396 | [9D2DD2CEB5AD5FD4FC1BDF109DF5DDD2](http://libgen.rs/book/index.php?md5=9D2DD2CEB5AD5FD4FC1BDF109DF5DDD2) |
| 信息哲学 | NIL | 9787303191789 | [2B1C7CBB4BB8DA58175BE7883AA1932D](http://libgen.rs/book/index.php?md5=2B1C7CBB4BB8DA58175BE7883AA1932D) |
| 颜色里的中国画·绿 | NIL | 9787508697284 | [2228D419A74658EEA1E8B7766553CEB6](http://libgen.rs/book/index.php?md5=2228D419A74658EEA1E8B7766553CEB6) |
| 小学生如何写好作文/梁晓声的写作课 | NIL | 9787555274223 | [ACA0A2904398CB1CBCA9CF5D74B99461](http://libgen.rs/book/index.php?md5=ACA0A2904398CB1CBCA9CF5D74B99461) |
| 聪明的笨小孩：如何帮助孩子克服阅读障碍 | NIL | 9787303240715 | [5A14F09FBA849891B39F741354BB8398](http://libgen.rs/book/index.php?md5=5A14F09FBA849891B39F741354BB8398) |
| 美利坚物语 | [日] 永井荷风 著; 向轩 译 | 9787305062513 | [315B4A77FAACE67D943D531F265773D3](http://libgen.rs/book/index.php?md5=315B4A77FAACE67D943D531F265773D3) |
| 卡夫卡现代性思想研究 | NIL | 9787501458806 | [12541695E72F368131F55E300E373765](http://libgen.rs/book/index.php?md5=12541695E72F368131F55E300E373765) |
